"Date","Price","Open","High","Low","Vol.","Change %"
"07/21/2022","0.32","0.32","0.34","0.32","104.27K","0.00%"
"07/20/2022","0.32","0.35","0.32","0.32","214.80K","-8.57%"
"07/19/2022","0.35","0.33","0.35","0.35","451.72K","6.06%"
"07/18/2022","0.33","0.35","0.33","0.33","912.14K","-5.71%"
"07/15/2022","0.35","0.35","0.35","0.33","17.93K","0.00%"
"07/14/2022","0.35","0.35","0.35","0.33","293.55K","0.00%"
"07/13/2022","0.35","0.35","0.35","0.35","175.38K","0.00%"
"07/08/2022","0.35","0.35","0.35","0.33","39.30K","0.00%"
"07/07/2022","0.35","0.32","0.35","0.35","361.34K","9.38%"
"07/06/2022","0.32","0.32","0.35","0.32","84.90K","0.00%"
"07/05/2022","0.32","0.32","0.33","0.32","282.73K","0.00%"
"07/04/2022","0.32","0.33","0.32","0.32","160.00K","-3.03%"
"07/01/2022","0.33","0.33","0.35","0.33","89.36K","0.00%"
"06/30/2022","0.33","0.33","0.35","0.35","57.60K","0.00%"
"06/29/2022","0.33","0.35","0.33","0.33","540.00K","-5.71%"
"06/28/2022","0.35","0.35","0.35","0.33","37.00K","0.00%"
"06/27/2022","0.35","0.35","0.35","0.35","261.21K","0.00%"
"06/24/2022","0.35","0.35","0.36","0.33","77.97K","0.00%"
"06/23/2022","0.35","0.32","0.35","0.35","533.55K","9.38%"
"06/22/2022","0.32","0.32","0.34","0.33","26.87K","0.00%"
"06/21/2022","0.32","0.32","0.34","0.32","51.69K","0.00%"
"06/20/2022","0.32","0.35","0.32","0.32","374.37K","-8.57%"
"06/17/2022","0.35","0.35","0.35","0.32","13.90K","0.00%"
"06/16/2022","0.35","0.35","0.36","0.33","20.03K","0.00%"
"06/15/2022","0.35","0.36","0.35","0.35","122.57K","-2.78%"
"06/14/2022","0.36","0.36","0.36","0.36","285.02K","0.00%"
"06/10/2022","0.36","0.33","0.36","0.36","289.88K","9.09%"
"06/09/2022","0.33","0.36","0.33","0.33","264.10K","-8.33%"
"06/08/2022","0.36","0.34","0.36","0.35","545.48K","5.88%"
"06/07/2022","0.34","0.36","0.34","0.34","131.09K","-5.56%"
"06/06/2022","0.36","0.34","0.36","0.36","674.40K","5.88%"
"06/03/2022","0.34","0.34","0.36","0.35","11.21K","0.00%"
"06/02/2022","0.34","0.35","0.34","0.34","376.19K","-2.86%"
"06/01/2022","0.35","0.32","0.35","0.35","881.04K","9.38%"
"05/31/2022","0.32","0.32","0.35","0.32","117.40K","0.00%"
"05/30/2022","0.32","0.35","0.32","0.32","369.79K","-8.57%"
"05/27/2022","0.35","0.35","0.33","0.33","15.91K","0.00%"
"05/26/2022","0.35","0.35","0.35","0.33","160.80K","0.00%"
"05/25/2022","0.35","0.33","0.35","0.32","1.15M","6.06%"
"05/24/2022","0.33","0.32","0.35","0.33","920.78K","3.13%"
"05/23/2022","0.32","0.32","0.35","0.35","66.00K","0.00%"
"05/20/2022","0.32","0.35","0.33","0.32","1.21M","-8.57%"
"05/19/2022","0.35","0.36","0.35","0.35","324.50K","-2.78%"
"05/18/2022","0.36","0.36","0.37","0.35","35.82K","0.00%"
"05/17/2022","0.36","0.36","0.38","0.35","197.07K","0.00%"
"05/16/2022","0.36","0.38","0.36","0.36","389.82K","-5.26%"
"05/13/2022","0.38","0.38","0.38","0.38","264.87K","0.00%"
"05/12/2022","0.38","0.38","0.38","0.38","570.04K","0.00%"
"05/11/2022","0.38","0.37","0.38","0.38","205.25K","2.70%"
"05/10/2022","0.37","0.37","0.37","0.37","1.32M","0.00%"
"05/09/2022","0.37","0.36","0.37","0.35","732.00K","2.78%"
"05/06/2022","0.36","0.36","0.36","0.35","765.77K","0.00%"
"05/05/2022","0.36","0.39","0.39","0.36","639.63K","-7.69%"
"05/04/2022","0.39","0.37","0.39","0.38","1.19M","5.41%"
"04/29/2022","0.37","0.37","0.39","0.37","906.85K","0.00%"
"04/28/2022","0.37","0.39","0.38","0.36","4.46M","-5.13%"
"04/27/2022","0.39","0.39","0.42","0.37","242.25K","0.00%"
"04/26/2022","0.39","0.40","0.44","0.39","1.70M","-2.50%"
"04/25/2022","0.40","0.37","0.40","0.37","3.37M","8.11%"
"04/22/2022","0.37","0.34","0.37","0.33","6.53M","8.82%"
"04/21/2022","0.34","0.31","0.34","0.32","8.54M","9.68%"
"04/20/2022","0.31","0.33","0.31","0.31","992.89K","-6.06%"
"04/19/2022","0.33","0.33","0.33","0.31","74.31K","0.00%"
"04/14/2022","0.33","0.33","0.33","0.32","66.75K","0.00%"
"04/13/2022","0.33","0.31","0.33","0.31","921.74K","6.45%"
"04/12/2022","0.31","0.31","0.31","0.31","266.20K","0.00%"
"04/11/2022","0.31","0.32","0.32","0.31","1.81M","-3.12%"
"04/08/2022","0.32","0.32","0.33","0.33","33.06K","0.00%"
"04/07/2022","0.32","0.32","0.32","0.32","292.60K","0.00%"
"04/06/2022","0.32","0.33","0.33","0.32","994.14K","-3.03%"
"04/05/2022","0.33","0.31","0.33","0.31","523.92K","6.45%"
"04/04/2022","0.31","0.31","0.33","0.30","4.84M","0.00%"
"04/01/2022","0.31","0.32","0.34","0.31","481.77K","-3.12%"
"03/31/2022","0.32","0.32","0.33","0.32","576.25K","0.00%"
"03/30/2022","0.32","0.33","0.33","0.32","272.19K","-3.03%"
"03/29/2022","0.33","0.35","0.33","0.32","1.08M","-5.71%"
"03/28/2022","0.35","0.35","0.35","0.32","777.87K","0.00%"
"03/25/2022","0.35","0.33","0.35","0.32","808.10K","6.06%"
"03/24/2022","0.33","0.32","0.33","0.33","253.60K","3.13%"
"03/23/2022","0.32","0.34","0.34","0.32","1.47M","-5.88%"
"03/22/2022","0.34","0.33","0.34","0.34","621.50K","3.03%"
"03/21/2022","0.33","0.32","0.33","0.32","479.75K","3.13%"
"03/18/2022","0.32","0.33","0.32","0.32","1.22M","-3.03%"
"03/17/2022","0.33","0.33","0.34","0.31","45.79K","0.00%"
"03/16/2022","0.33","0.33","0.35","0.32","4.40M","0.00%"
"03/15/2022","0.33","0.35","0.37","0.33","2.52M","-5.71%"
"03/14/2022","0.35","0.35","0.35","0.35","542.10K","0.00%"
"03/11/2022","0.35","0.35","0.35","0.35","246.11K","0.00%"
"03/10/2022","0.35","0.36","0.36","0.35","1.81M","-2.78%"
"03/09/2022","0.36","0.36","0.37","0.36","446.50K","0.00%"
"03/08/2022","0.36","0.39","0.39","0.36","3.15M","-7.69%"
"03/07/2022","0.39","0.36","0.39","0.35","3.85M","8.33%"
"03/04/2022","0.36","0.38","0.38","0.36","1.19M","0.00%"
"03/03/2022","0.36","0.36","0.38","0.36","58.00K","0.00%"
"03/02/2022","0.36","0.37","0.36","0.36","629.69K","-2.70%"
"03/01/2022","0.37","0.36","0.39","0.37","2.65M","2.78%"
"02/28/2022","0.36","0.36","0.38","0.36","1.95M","0.00%"
"02/25/2022","0.36","0.37","0.36","0.36","832.17K","-2.70%"
"02/24/2022","0.37","0.36","0.37","0.35","567.70K","2.78%"
"02/23/2022","0.36","0.36","0.37","0.36","503.00K","0.00%"
"02/22/2022","0.36","0.35","0.36","0.36","1.15M","2.86%"
"02/21/2022","0.35","0.35","0.37","0.35","949.96K","0.00%"
"02/18/2022","0.35","0.37","0.36","0.35","1.04M","-5.41%"
"02/17/2022","0.37","0.35","0.37","0.34","2.19M","5.71%"
"02/16/2022","0.35","0.36","0.36","0.35","510.05K","-2.78%"
"02/15/2022","0.36","0.36","0.36","0.35","1.25M","0.00%"
"02/14/2022","0.36","0.36","0.38","0.36","1.53M","0.00%"
"02/11/2022","0.36","0.36","0.39","0.36","1.46M","0.00%"
"02/10/2022","0.36","0.36","0.39","0.36","2.61M","0.00%"
"02/09/2022","0.36","0.36","0.38","0.36","595.46K","0.00%"
"02/08/2022","0.36","0.36","0.37","0.35","138.25K","0.00%"
"02/07/2022","0.36","0.38","0.36","0.35","1.72M","-5.26%"
"02/04/2022","0.38","0.37","0.38","0.38","281.28K","2.70%"
"02/03/2022","0.37","0.36","0.37","0.35","547.35K","2.78%"
"02/02/2022","0.36","0.38","0.36","0.35","388.18K","-5.26%"
"02/01/2022","0.38","0.35","0.38","0.37","2.38M","8.57%"
"01/31/2022","0.35","0.37","0.37","0.34","5.17M","-5.41%"
"01/28/2022","0.37","0.37","0.37","0.36","636.77K","0.00%"
"01/27/2022","0.37","0.37","0.37","0.37","1.18M","0.00%"
"01/26/2022","0.37","0.37","0.37","0.36","459.87K","0.00%"
"01/25/2022","0.37","0.36","0.37","0.37","361.02K","2.78%"
"01/24/2022","0.36","0.39","0.38","0.36","1.43M","-7.69%"
"01/21/2022","0.39","0.37","0.39","0.37","326.95K","5.41%"
"01/20/2022","0.37","0.36","0.37","0.37","388.41K","2.78%"
"01/19/2022","0.36","0.39","0.37","0.36","1.02M","-7.69%"
"01/18/2022","0.39","0.36","0.39","0.36","1.42M","8.33%"
"01/17/2022","0.36","0.37","0.37","0.36","668.28K","-2.70%"
"01/14/2022","0.37","0.37","0.37","0.37","301.63K","0.00%"
"01/13/2022","0.37","0.39","0.37","0.37","809.77K","-5.13%"
"01/12/2022","0.39","0.39","0.39","0.39","15.73K","0.00%"
"01/11/2022","0.39","0.39","0.39","0.39","179.91K","0.00%"
"01/10/2022","0.39","0.39","0.40","0.36","144.19K","0.00%"
"01/07/2022","0.39","0.36","0.39","0.39","496.21K","8.33%"
"01/06/2022","0.36","0.39","0.37","0.36","6.45M","-7.69%"
"01/05/2022","0.39","0.39","0.39","0.38","87.63K","0.00%"
"01/04/2022","0.39","0.39","0.40","0.38","403.87K","0.00%"
"12/31/2021","0.39","0.37","0.39","0.39","224.24K","5.41%"
"12/30/2021","0.37","0.40","0.40","0.37","1.33M","-7.50%"
"12/29/2021","0.40","0.40","0.44","0.37","117.87K","0.00%"
"12/24/2021","0.40","0.40","0.40","0.38","456.60K","0.00%"
"12/23/2021","0.40","0.40","0.40","0.40","84.59K","0.00%"
"12/22/2021","0.40","0.40","0.40","0.40","172.77K","0.00%"
"12/21/2021","0.40","0.42","0.40","0.38","953.79K","-4.76%"
"12/20/2021","0.42","0.42","0.42","0.39","46.33K","0.00%"
"12/17/2021","0.42","0.41","0.42","0.42","327.50K","2.44%"
"12/16/2021","0.41","0.41","0.42","0.38","120.42K","0.00%"
"12/15/2021","0.41","0.40","0.41","0.41","273.00K","2.50%"
"12/14/2021","0.40","0.40","0.43","0.40","33.16K","0.00%"
"12/13/2021","0.40","0.37","0.40","0.38","1.30M","8.11%"
"12/10/2021","0.37","0.37","0.37","0.37","604.70K","0.00%"
"12/09/2021","0.37","0.37","0.38","0.35","51.69K","0.00%"
"12/08/2021","0.37","0.37","0.38","0.37","744.02K","0.00%"
"12/07/2021","0.37","0.35","0.38","0.37","428.56K","5.71%"
"12/06/2021","0.35","0.35","0.37","0.35","470.80K","0.00%"
"12/03/2021","0.35","0.38","0.35","0.35","992.45K","-7.89%"
"12/02/2021","0.38","0.40","0.39","0.36","6.74M","-5.00%"
"12/01/2021","0.40","0.39","0.40","0.40","597.67K","2.56%"
"11/30/2021","0.39","0.40","0.41","0.39","2.13M","-2.50%"
"11/29/2021","0.40","0.40","0.43","0.39","32.18K","0.00%"
"11/26/2021","0.40","0.42","0.40","0.39","1.85M","-4.76%"
"11/25/2021","0.42","0.41","0.42","0.38","2.27M","2.44%"
"11/24/2021","0.41","0.42","0.41","0.38","1.42M","-2.38%"
"11/23/2021","0.42","0.40","0.42","0.41","1.60M","5.00%"
"11/22/2021","0.40","0.44","0.40","0.40","3.04M","-9.09%"
"11/19/2021","0.44","0.42","0.44","0.44","514.77K","4.76%"
"11/18/2021","0.42","0.40","0.42","0.42","469.81K","5.00%"
"11/17/2021","0.40","0.41","0.40","0.40","260.46K","-2.44%"
"11/16/2021","0.41","0.41","0.43","0.41","379.86K","0.00%"
"11/15/2021","0.41","0.44","0.45","0.41","3.91M","-6.82%"
"11/12/2021","0.44","0.42","0.45","0.41","1.51M","4.76%"
"11/11/2021","0.42","0.40","0.44","0.42","667.68K","5.00%"
"11/10/2021","0.40","0.44","0.40","0.40","705.69K","-9.09%"
"11/09/2021","0.44","0.40","0.44","0.44","533.26K","10.00%"
"11/08/2021","0.40","0.40","0.44","0.40","112.42K","0.00%"
"11/05/2021","0.40","0.40","0.44","0.40","312.03K","0.00%"
"11/04/2021","0.40","0.40","0.40","0.40","1.32M","0.00%"
"11/03/2021","0.40","0.42","0.42","0.40","2.27M","-4.76%"
"11/02/2021","0.42","0.46","0.46","0.42","1.39M","-8.70%"
"11/01/2021","0.46","0.44","0.48","0.46","833.76K","4.55%"
"10/29/2021","0.44","0.44","0.44","0.44","299.15K","0.00%"
"10/28/2021","0.44","0.44","0.48","0.47","160.50K","0.00%"
"10/27/2021","0.44","0.45","0.45","0.44","1.32M","-2.22%"
"10/26/2021","0.45","0.48","0.47","0.45","1.83M","-6.25%"
"10/25/2021","0.48","0.49","0.48","0.47","415.18K","-2.04%"
"10/22/2021","0.49","0.48","0.49","0.49","485.22K","2.08%"
"10/21/2021","0.48","0.46","0.48","0.48","601.85K","4.35%"
"10/20/2021","0.46","0.47","0.46","0.46","484.89K","-2.13%"
"10/18/2021","0.47","0.48","0.47","0.47","267.58K","-2.08%"
"10/15/2021","0.48","0.46","0.48","0.48","621.40K","4.35%"
"10/14/2021","0.46","0.46","0.46","0.46","555.81K","0.00%"
"10/13/2021","0.46","0.50","0.50","0.45","2.74M","-8.00%"
"10/12/2021","0.50","0.48","0.50","0.50","930.00K","4.17%"
"10/11/2021","0.48","0.48","0.50","0.49","127.99K","0.00%"
"10/08/2021","0.48","0.48","0.50","0.45","91.04K","0.00%"
"10/07/2021","0.48","0.48","0.48","0.48","556.50K","0.00%"
"10/06/2021","0.48","0.50","0.48","0.48","825.67K","-4.00%"
"10/05/2021","0.50","0.49","0.50","0.48","376.45K","2.04%"
"10/04/2021","0.49","0.49","0.52","0.50","32.40K","0.00%"
"09/30/2021","0.49","0.48","0.49","0.49","703.40K","2.08%"
"09/29/2021","0.48","0.50","0.48","0.48","541.00K","-4.00%"
"09/28/2021","0.50","0.50","0.50","0.50","344.91K","0.00%"
"09/27/2021","0.50","0.50","0.50","0.50","228.43K","0.00%"
"09/24/2021","0.50","0.50","0.50","0.49","515.99K","0.00%"
"09/23/2021","0.50","0.49","0.50","0.50","456.60K","2.04%"
"09/22/2021","0.49","0.49","0.49","0.47","1.03M","0.00%"
"09/21/2021","0.49","0.49","0.52","0.50","40.25K","0.00%"
"09/20/2021","0.49","0.49","0.49","0.49","218.63K","0.00%"
"09/17/2021","0.49","0.50","0.49","0.49","1.41M","-2.00%"
"09/16/2021","0.50","0.46","0.50","0.50","685.70K","8.70%"
"09/15/2021","0.46","0.45","0.47","0.45","4.12M","-4.17%"
"09/14/2021","0.48","0.50","0.48","0.48","1.05M","-4.00%"
"09/13/2021","0.50","0.50","0.50","0.50","561.27K","0.00%"
"09/10/2021","0.50","0.49","0.50","0.50","413.62K","2.04%"
"09/09/2021","0.49","0.51","0.49","0.49","114.90K","-3.92%"
"09/08/2021","0.51","0.51","0.51","0.47","1.96M","0.00%"
"09/07/2021","0.51","0.49","0.51","0.50","1.22M","4.08%"
"09/06/2021","0.49","0.45","0.49","0.49","424.14K","8.89%"
"09/03/2021","0.45","0.49","0.45","0.45","519.33K","-8.16%"
"09/02/2021","0.49","0.52","0.50","0.49","1.35M","-5.77%"
"09/01/2021","0.52","0.57","0.60","0.52","6.05M","-8.77%"
"08/31/2021","0.57","0.52","0.57","0.56","11.66M","9.62%"
"08/30/2021","0.52","0.48","0.52","0.52","10.93M","8.33%"
"08/27/2021","0.48","0.44","0.48","0.44","3.89M","9.09%"
"08/26/2021","0.44","0.41","0.44","0.43","2.76M","7.32%"
"08/25/2021","0.41","0.40","0.41","0.41","315.93K","2.50%"
"08/24/2021","0.40","0.44","0.43","0.40","5.31M","-9.09%"
"08/23/2021","0.44","0.40","0.44","0.42","1.77M","10.00%"
"08/20/2021","0.40","0.43","0.44","0.39","3.34M","-6.98%"
"08/19/2021","0.43","0.43","0.45","0.41","239.38K","0.00%"
"08/18/2021","0.43","0.43","0.43","0.43","367.31K","0.00%"
"08/17/2021","0.43","0.47","0.45","0.43","1.29M","-8.51%"
"08/16/2021","0.47","0.44","0.47","0.40","3.09M","6.82%"
"08/13/2021","0.44","0.40","0.44","0.40","3.75M","10.00%"
"08/12/2021","0.40","0.41","0.41","0.40","1.14M","-2.44%"
"08/11/2021","0.41","0.45","0.41","0.41","1.25M","-8.89%"
"08/10/2021","0.45","0.45","0.44","0.41","685.77K","0.00%"
"08/09/2021","0.45","0.45","0.41","0.41","39.45K","0.00%"
"08/06/2021","0.45","0.45","0.45","0.41","29.44K","0.00%"
"08/05/2021","0.45","0.45","0.45","0.41","31.78K","0.00%"
"08/04/2021","0.45","0.45","0.42","0.41","122.86K","0.00%"
"08/03/2021","0.45","0.49","0.45","0.45","1.33M","-8.16%"
"08/02/2021","0.49","0.48","0.49","0.49","761.81K","2.08%"
"07/30/2021","0.48","0.49","0.51","0.48","1.60M","-2.04%"
"07/29/2021","0.49","0.53","0.53","0.48","3.62M","-7.55%"
"07/28/2021","0.53","0.49","0.53","0.53","5.42M","8.16%"
"07/27/2021","0.49","0.45","0.49","0.44","2.80M","8.89%"
"07/26/2021","0.45","0.41","0.45","0.45","3.02M","9.76%"
"07/23/2021","0.41","0.38","0.41","0.40","1.33M","7.89%"
"07/22/2021","0.38","0.38","0.40","0.37","92.25K","0.00%"
"07/19/2021","0.38","0.41","0.38","0.37","991.95K","-7.32%"
"07/16/2021","0.41","0.45","0.47","0.41","1.70M","-8.89%"
"07/15/2021","0.45","0.41","0.45","0.42","3.81M","9.76%"
"07/14/2021","0.41","0.39","0.41","0.40","489.29K","5.13%"
"07/13/2021","0.39","0.36","0.39","0.34","1.28M","8.33%"
"07/12/2021","0.36","0.34","0.36","0.31","1.23M","5.88%"
"07/09/2021","0.34","0.31","0.34","0.34","1.26M","9.68%"
"07/08/2021","0.31","0.31","0.31","0.31","660.44K","0.00%"
"07/07/2021","0.31","0.31","0.33","0.31","31.00K","0.00%"
"07/06/2021","0.31","0.31","0.31","0.31","1.03M","0.00%"
"07/05/2021","0.31","0.31","0.33","0.33","3.00K","0.00%"
"07/02/2021","0.31","0.33","0.31","0.31","261.97K","-6.06%"
"07/01/2021","0.33","0.33","0.35","0.32","176.89K","0.00%"
"06/30/2021","0.33","0.33","0.35","0.31","67.38K","0.00%"
"06/29/2021","0.33","0.33","0.33","0.32","60.08K","0.00%"
"06/28/2021","0.33","0.33","0.33","0.31","523.45K","0.00%"
"06/25/2021","0.33","0.33","0.33","0.32","706.24K","0.00%"
"06/24/2021","0.33","0.33","0.33","0.33","1.27M","0.00%"
"06/23/2021","0.33","0.30","0.33","0.33","962.67K","10.00%"
"06/22/2021","0.30","0.30","0.32","0.31","49.68K","0.00%"
"06/21/2021","0.30","0.33","0.30","0.30","1.62M","-9.09%"
"06/18/2021","0.33","0.33","0.33","0.33","18.30K","0.00%"
"06/17/2021","0.33","0.33","0.33","0.31","18.70K","0.00%"
"06/16/2021","0.33","0.33","0.33","0.31","60.00K","0.00%"
"06/15/2021","0.33","0.33","0.35","0.31","1.17M","0.00%"
"06/11/2021","0.33","0.36","0.36","0.33","6.01M","-8.33%"
"06/10/2021","0.36","0.36","0.36","0.36","502.50K","0.00%"
"06/09/2021","0.36","0.36","0.38","0.36","16.40K","0.00%"
"06/08/2021","0.36","0.39","0.39","0.36","744.39K","-7.69%"
"06/07/2021","0.39","0.39","0.40","0.36","121.74K","0.00%"
"06/04/2021","0.39","0.37","0.39","0.36","1.89M","5.41%"
"06/03/2021","0.37","0.36","0.38","0.37","439.50K","2.78%"
"06/02/2021","0.36","0.37","0.37","0.36","1.02M","-2.70%"
"06/01/2021","0.37","0.38","0.37","0.37","1.18M","-2.63%"
"05/31/2021","0.38","0.38","0.38","0.38","394.00K","0.00%"
"05/28/2021","0.38","0.38","0.40","0.38","9.49K","0.00%"
"05/27/2021","0.38","0.38","0.41","0.41","0.10K","0.00%"
"05/26/2021","0.38","0.41","0.39","0.37","1.21M","-7.32%"
"05/25/2021","0.41","0.42","0.41","0.41","1.10M","-2.38%"
"05/24/2021","0.42","0.42","0.42","0.38","71.00K","0.00%"
"05/21/2021","0.42","0.42","0.42","0.42","304.91K","0.00%"
"05/20/2021","0.42","0.42","0.42","0.41","1.00M","0.00%"
"05/19/2021","0.42","0.42","0.43","0.39","135.00K","0.00%"
"05/18/2021","0.42","0.42","0.40","0.39","82.60K","0.00%"
"05/17/2021","0.42","0.42","0.43","0.39","34.20K","0.00%"
"05/14/2021","0.42","0.42","0.39","0.39","115.00K","0.00%"
"05/11/2021","0.42","0.42","0.42","0.40","63.98K","0.00%"
"05/10/2021","0.42","0.40","0.42","0.36","950.44K","5.00%"
"05/07/2021","0.40","0.40","0.40","0.40","525.50K","0.00%"
"05/06/2021","0.40","0.39","0.40","0.40","772.51K","2.56%"
"05/05/2021","0.39","0.40","0.39","0.39","643.56K","-2.50%"
"05/04/2021","0.40","0.42","0.40","0.40","824.55K","-4.76%"
"04/30/2021","0.42","0.39","0.42","0.41","2.15M","7.69%"
"04/29/2021","0.39","0.36","0.39","0.39","165.00K","8.33%"
"04/28/2021","0.36","0.40","0.40","0.36","5.54M","-10.00%"
"04/27/2021","0.40","0.40","0.40","0.40","522.75K","0.00%"
"04/26/2021","0.40","0.39","0.41","0.40","7.16M","2.56%"
"04/23/2021","0.39","0.40","0.39","0.39","867.40K","-2.50%"
"04/22/2021","0.40","0.41","0.41","0.40","2.65M","-2.44%"
"04/21/2021","0.41","0.41","0.42","0.41","3.35M","0.00%"
"04/20/2021","0.41","0.45","0.43","0.41","2.12M","-8.89%"
"04/19/2021","0.45","0.50","0.48","0.45","1.53M","-10.00%"
"04/16/2021","0.50","0.47","0.50","0.43","2.19M","6.38%"
"04/15/2021","0.47","0.43","0.47","0.47","776.90K","9.30%"
"04/14/2021","0.43","0.43","0.43","0.43","624.00K","0.00%"
"04/13/2021","0.43","0.43","0.46","0.41","111.79K","0.00%"
"04/12/2021","0.43","0.43","0.42","0.41","23.24K","0.00%"
"04/09/2021","0.43","0.43","0.46","0.41","100.60K","0.00%"
"04/08/2021","0.43","0.43","0.46","0.41","25.87K","0.00%"
"04/07/2021","0.43","0.43","0.47","0.39","631.27K","0.00%"
"04/06/2021","0.43","0.42","0.44","0.43","469.75K","2.38%"
"04/01/2021","0.42","0.46","0.42","0.42","534.79K","-8.70%"
"03/31/2021","0.46","0.48","0.46","0.46","290.97K","-4.17%"
"03/30/2021","0.48","0.46","0.48","0.42","812.28K","4.35%"
"03/29/2021","0.46","0.46","0.50","0.42","140.00K","0.00%"
"03/26/2021","0.46","0.51","0.46","0.46","382.37K","-9.80%"
"03/25/2021","0.51","0.51","0.51","0.46","173.54K","0.00%"
"03/24/2021","0.51","0.47","0.51","0.51","308.67K","8.51%"
"03/23/2021","0.47","0.43","0.47","0.43","1.39M","9.30%"
"03/22/2021","0.43","0.42","0.43","0.43","341.73K","2.38%"
"03/19/2021","0.42","0.42","0.42","0.42","100.67K","0.00%"
"03/18/2021","0.42","0.42","0.44","0.40","75.00K","0.00%"
"03/17/2021","0.42","0.42","0.45","0.41","25.97K","0.00%"
"03/16/2021","0.42","0.43","0.42","0.42","964.50K","-2.33%"
"03/15/2021","0.43","0.42","0.46","0.43","373.40K","2.38%"
"03/12/2021","0.42","0.42","0.46","0.38","122.32K","0.00%"
"03/11/2021","0.42","0.42","0.46","0.39","137.15K","0.00%"
"03/10/2021","0.42","0.45","0.42","0.42","661.11K","-6.67%"
"03/09/2021","0.45","0.45","0.45","0.45","0.01K","0.00%"
"03/08/2021","0.45","0.45","0.45","0.45","119.34K","0.00%"
"03/05/2021","0.45","0.42","0.45","0.45","242.76K","7.14%"
"03/04/2021","0.42","0.45","0.42","0.41","19.59M","-6.67%"
"03/03/2021","0.45","0.48","0.48","0.45","610.58K","-6.25%"
"03/02/2021","0.48","0.48","0.50","0.49","18.04K","0.00%"
"03/01/2021","0.48","0.49","0.48","0.46","1.48M","-2.04%"
"02/26/2021","0.49","0.50","0.49","0.49","249.13K","-2.00%"
"02/25/2021","0.50","0.50","0.54","0.48","209.78K","0.00%"
"02/24/2021","0.50","0.50","0.50","0.48","154.87K","0.00%"
"02/23/2021","0.50","0.50","0.54","0.49","111.80K","0.00%"
"02/22/2021","0.50","0.53","0.50","0.50","286.45K","-5.66%"
"02/19/2021","0.53","0.49","0.53","0.49","427.20K","8.16%"
"02/18/2021","0.49","0.50","0.49","0.49","673.45K","-2.00%"
"02/17/2021","0.50","0.51","0.52","0.50","1.24M","-1.96%"
"02/16/2021","0.51","0.51","0.56","0.52","111.35K","0.00%"
"02/15/2021","0.51","0.51","0.56","0.51","355.14K","0.00%"
"02/12/2021","0.51","0.52","0.51","0.50","2.24M","-1.92%"
"02/11/2021","0.52","0.53","0.54","0.52","1.34M","-1.89%"
"02/10/2021","0.53","0.53","0.58","0.53","1.21M","0.00%"
"02/09/2021","0.53","0.53","0.53","0.53","859.68K","0.00%"
"02/08/2021","0.53","0.52","0.57","0.52","2.03M","1.92%"
"02/05/2021","0.52","0.48","0.52","0.45","3.34M","8.33%"
"02/04/2021","0.48","0.53","0.51","0.48","3.10M","-9.43%"
"02/03/2021","0.53","0.53","0.54","0.53","1.08M","0.00%"
"02/02/2021","0.53","0.55","0.53","0.53","679.30K","-3.64%"
"02/01/2021","0.55","0.55","0.59","0.50","5.22M","0.00%"
"01/29/2021","0.55","0.55","0.59","0.55","1.52M","0.00%"
"01/28/2021","0.55","0.55","0.60","0.55","4.98M","0.00%"
"01/27/2021","0.55","0.60","0.55","0.54","2.71M","-8.33%"
"01/26/2021","0.60","0.60","0.60","0.59","1.59M","0.00%"
"01/25/2021","0.60","0.60","0.61","0.58","4.69M","0.00%"
"01/22/2021","0.60","0.62","0.62","0.60","1.94M","-3.23%"
"01/21/2021","0.62","0.63","0.64","0.62","3.77M","-1.59%"
"01/20/2021","0.63","0.66","0.63","0.60","6.61M","-4.55%"
"01/19/2021","0.66","0.72","0.72","0.65","3.72M","-8.33%"
"01/18/2021","0.72","0.69","0.72","0.67","6.62M","4.35%"
"01/15/2021","0.69","0.66","0.70","0.69","4.76M","4.55%"
"01/14/2021","0.66","0.64","0.66","0.62","4.62M","3.13%"
"01/13/2021","0.64","0.68","0.69","0.63","6.56M","-5.88%"
"01/12/2021","0.68","0.70","0.69","0.68","3.58M","-2.86%"
"01/11/2021","0.70","0.72","0.75","0.69","4.17M","-2.78%"
"01/08/2021","0.72","0.66","0.72","0.70","7.24M","9.09%"
"01/07/2021","0.66","0.60","0.66","0.60","4.31M","10.00%"
"01/06/2021","0.60","0.65","0.65","0.60","5.34M","-7.69%"
"01/05/2021","0.65","0.72","0.78","0.65","7.23M","-9.72%"
"01/04/2021","0.72","0.66","0.72","0.72","5.90M","9.09%"
"12/31/2020","0.66","0.73","0.66","0.66","296.15K","-9.59%"
"12/30/2020","0.73","0.81","0.73","0.73","5.25M","-9.88%"
"12/29/2020","0.81","0.89","0.97","0.81","18.04M","-8.99%"
"12/24/2020","0.89","0.81","0.89","0.89","2.12M","9.88%"
"12/23/2020","0.81","0.74","0.81","0.81","3.05M","9.46%"
"12/22/2020","0.74","0.74","0.74","0.74","2.54M","8.82%"
"12/21/2020","0.68","0.68","0.68","0.68","567.08K","9.68%"
"12/18/2020","0.62","0.57","0.62","0.62","4.16M","8.77%"
"12/17/2020","0.57","0.52","0.57","0.57","6.21M","9.62%"
"12/16/2020","0.52","0.52","0.57","0.57","500.59K","0.00%"
"12/15/2020","0.52","0.48","0.52","0.52","6.21M","8.33%"
