"Date","Price","Open","High","Low","Vol.","Change %"
"09/24/2021","0.30","0.30","0.30","0.30","2.79M","0.00%"
"09/23/2021","0.30","0.29","0.30","0.30","13.72M","3.45%"
"09/22/2021","0.29","0.29","0.29","0.29","486.42K","0.00%"
"09/21/2021","0.29","0.29","0.29","0.29","2.29M","0.00%"
"09/20/2021","0.29","0.29","0.29","0.28","2.43M","0.00%"
"09/17/2021","0.29","0.29","0.30","0.29","880.59K","0.00%"
"09/16/2021","0.29","0.29","0.29","0.29","4.59M","0.00%"
"09/15/2021","0.29","0.29","0.29","0.27","5.77M","0.00%"
"09/14/2021","0.29","0.30","0.30","0.28","17.24M","-3.33%"
"09/13/2021","0.30","0.31","0.31","0.30","3.00M","-3.23%"
"09/10/2021","0.31","0.31","0.31","0.30","2.07M","0.00%"
"09/09/2021","0.31","0.31","0.31","0.30","3.96M","0.00%"
"09/08/2021","0.31","0.31","0.31","0.29","2.22M","0.00%"
"09/07/2021","0.31","0.30","0.33","0.30","11.15M","3.33%"
"09/06/2021","0.30","0.28","0.30","0.28","26.83M","7.14%"
"09/03/2021","0.28","0.31","0.29","0.28","11.81M","-9.68%"
"09/02/2021","0.31","0.32","0.32","0.29","17.68M","-3.12%"
"09/01/2021","0.32","0.32","0.32","0.30","8.32M","0.00%"
"08/31/2021","0.32","0.32","0.32","0.30","9.78M","0.00%"
"08/30/2021","0.32","0.32","0.32","0.30","5.13M","0.00%"
"08/27/2021","0.32","0.33","0.33","0.30","29.26M","-3.03%"
"08/26/2021","0.33","0.32","0.33","0.30","14.65M","3.13%"
"08/25/2021","0.32","0.35","0.35","0.32","27.09M","-8.57%"
"08/24/2021","0.35","0.33","0.35","0.32","2.36M","6.06%"
"08/23/2021","0.33","0.33","0.34","0.33","1.84M","0.00%"
"08/20/2021","0.33","0.33","0.35","0.33","16.20M","0.00%"
"08/19/2021","0.33","0.33","0.35","0.33","7.47M","0.00%"
"08/18/2021","0.33","0.35","0.34","0.33","5.02M","-5.71%"
"08/17/2021","0.35","0.37","0.36","0.34","1.86M","-5.41%"
"08/16/2021","0.37","0.34","0.37","0.34","1.56M","8.82%"
"08/13/2021","0.34","0.34","0.34","0.34","2.01M","0.00%"
"08/12/2021","0.34","0.34","0.34","0.34","2.33M","0.00%"
"08/11/2021","0.34","0.36","0.34","0.34","811.72K","-5.56%"
"08/10/2021","0.36","0.36","0.36","0.34","1.80M","0.00%"
"08/09/2021","0.36","0.37","0.36","0.34","7.81M","-2.70%"
"08/06/2021","0.37","0.38","0.37","0.35","5.18M","-2.63%"
"08/05/2021","0.38","0.36","0.38","0.35","5.66M","5.56%"
"08/04/2021","0.36","0.37","0.37","0.34","6.44M","-2.70%"
"08/03/2021","0.37","0.39","0.37","0.36","11.10M","-5.13%"
"08/02/2021","0.39","0.37","0.39","0.35","4.80M","5.41%"
"07/30/2021","0.37","0.39","0.38","0.37","2.02M","-5.13%"
"07/29/2021","0.39","0.37","0.39","0.37","4.42M","5.41%"
"07/28/2021","0.37","0.38","0.38","0.37","10.17M","-2.63%"
"07/27/2021","0.38","0.38","0.39","0.38","2.99M","0.00%"
"07/26/2021","0.38","0.39","0.38","0.38","5.29M","-2.56%"
"07/23/2021","0.39","0.39","0.39","0.38","1.89M","0.00%"
"07/22/2021","0.39","0.40","0.40","0.38","7.55M","-2.50%"
"07/19/2021","0.40","0.38","0.40","0.38","2.62M","5.26%"
"07/16/2021","0.38","0.40","0.39","0.38","2.71M","-5.00%"
"07/15/2021","0.40","0.41","0.40","0.40","283.80K","-2.44%"
"07/14/2021","0.41","0.40","0.41","0.40","2.27M","2.50%"
"07/13/2021","0.40","0.42","0.40","0.40","4.94M","-4.76%"
"07/12/2021","0.42","0.40","0.42","0.40","13.54M","5.00%"
"07/09/2021","0.40","0.41","0.41","0.40","5.62M","-2.44%"
"07/08/2021","0.41","0.43","0.41","0.41","1.08M","-4.65%"
"07/07/2021","0.43","0.43","0.41","0.41","387.16K","0.00%"
"07/06/2021","0.43","0.42","0.41","0.41","1.27M","2.38%"
"07/05/2021","0.42","0.40","0.43","0.41","10.04M","5.00%"
"07/02/2021","0.40","0.40","0.41","0.40","100.04K","0.00%"
"07/01/2021","0.40","0.43","0.42","0.40","14.68M","-6.98%"
"06/30/2021","0.43","0.43","0.43","0.40","15.10M","0.00%"
"06/29/2021","0.43","0.40","0.41","0.40","3.86M","7.50%"
"06/28/2021","0.40","0.42","0.41","0.40","5.80M","-4.76%"
"06/25/2021","0.42","0.44","0.42","0.41","9.97M","-4.55%"
"06/24/2021","0.44","0.40","0.41","0.40","1.55M","10.00%"
"06/23/2021","0.40","0.38","0.41","0.39","6.90M","5.26%"
"06/22/2021","0.38","0.41","0.41","0.38","1.58M","-7.32%"
"06/21/2021","0.41","0.45","0.42","0.41","14.69M","-8.89%"
"06/18/2021","0.45","0.49","0.45","0.45","4.17M","-8.16%"
"06/17/2021","0.49","0.46","0.50","0.45","21.27M","6.52%"
"06/16/2021","0.46","0.46","0.46","0.45","2.44M","0.00%"
"06/15/2021","0.46","0.46","0.46","0.44","4.21M","0.00%"
"06/11/2021","0.46","0.43","0.46","0.45","1.46M","6.98%"
"06/10/2021","0.43","0.46","0.44","0.43","810.26K","-6.52%"
"06/09/2021","0.46","0.44","0.46","0.44","3.38M","4.55%"
"06/08/2021","0.44","0.44","0.44","0.44","219.00K","0.00%"
"06/07/2021","0.44","0.45","0.44","0.44","699.30K","-2.22%"
"06/04/2021","0.45","0.43","0.45","0.43","3.05M","4.65%"
"06/03/2021","0.43","0.43","0.43","0.41","999.34K","0.00%"
"06/02/2021","0.43","0.43","0.45","0.43","1.72M","0.00%"
"06/01/2021","0.43","0.44","0.48","0.41","4.58M","-2.27%"
"05/31/2021","0.44","0.48","0.48","0.44","7.28M","-8.33%"
"05/28/2021","0.48","0.44","0.48","0.42","12.91M","9.09%"
"05/27/2021","0.44","0.41","0.44","0.40","17.16M","7.32%"
"05/26/2021","0.41","0.41","0.42","0.39","16.93M","0.00%"
"05/25/2021","0.41","0.41","0.41","0.41","2.81M","-2.38%"
"05/24/2021","0.42","0.44","0.43","0.41","7.00M","-4.55%"
"05/21/2021","0.44","0.42","0.44","0.42","8.73M","4.76%"
"05/20/2021","0.42","0.43","0.43","0.41","4.54M","-2.33%"
"05/19/2021","0.43","0.40","0.43","0.40","7.33M","7.50%"
"05/18/2021","0.40","0.40","0.41","0.40","2.06M","0.00%"
"05/17/2021","0.40","0.40","0.41","0.40","3.66M","0.00%"
"05/14/2021","0.40","0.42","0.41","0.40","6.82M","-4.76%"
"05/11/2021","0.42","0.40","0.42","0.39","1.03M","5.00%"
"05/10/2021","0.40","0.37","0.40","0.38","3.06M","8.11%"
"05/07/2021","0.37","0.39","0.38","0.37","2.29M","-5.13%"
"05/06/2021","0.39","0.38","0.39","0.38","422.89K","2.63%"
"05/05/2021","0.38","0.38","0.40","0.38","640.82K","0.00%"
"05/04/2021","0.38","0.39","0.38","0.38","1.47M","-2.56%"
"04/30/2021","0.39","0.37","0.39","0.38","798.84K","5.41%"
"04/29/2021","0.37","0.40","0.39","0.37","16.10M","-7.50%"
"04/28/2021","0.40","0.39","0.40","0.38","2.55M","2.56%"
"04/27/2021","0.39","0.38","0.39","0.39","1.10M","2.63%"
"04/26/2021","0.38","0.39","0.40","0.37","6.72M","-2.56%"
"04/23/2021","0.39","0.38","0.39","0.38","4.00M","2.63%"
"04/22/2021","0.38","0.38","0.40","0.36","248.01K","0.00%"
"04/21/2021","0.38","0.37","0.38","0.34","16.81M","2.70%"
"04/20/2021","0.37","0.37","0.38","0.37","3.12M","0.00%"
"04/19/2021","0.37","0.34","0.37","0.34","4.77M","8.82%"
"04/16/2021","0.34","0.37","0.39","0.34","20.45M","-8.11%"
"04/15/2021","0.37","0.39","0.41","0.36","27.69M","-5.13%"
"04/14/2021","0.39","0.40","0.40","0.39","3.69M","-2.50%"
"04/13/2021","0.40","0.40","0.40","0.39","3.36M","0.00%"
"04/12/2021","0.40","0.39","0.40","0.39","11.08M","2.56%"
"04/09/2021","0.39","0.42","0.41","0.39","22.91M","-7.14%"
"04/08/2021","0.42","0.42","0.43","0.40","3.10M","0.00%"
"04/07/2021","0.42","0.43","0.46","0.39","25.45M","-2.33%"
"04/06/2021","0.43","0.46","0.47","0.43","5.02M","-6.52%"
"04/01/2021","0.46","0.46","0.48","0.42","2.28M","0.00%"
"03/31/2021","0.46","0.44","0.46","0.40","2.49M","4.55%"
"03/30/2021","0.44","0.41","0.44","0.41","2.74M","7.32%"
"03/29/2021","0.41","0.39","0.41","0.41","1.04M","5.13%"
"03/26/2021","0.39","0.39","0.42","0.39","99.39K","0.00%"
"03/25/2021","0.39","0.40","0.40","0.39","2.48M","-2.50%"
"03/24/2021","0.40","0.40","0.40","0.40","2.80M","0.00%"
"03/23/2021","0.40","0.41","0.40","0.40","799.30K","-2.44%"
"03/22/2021","0.41","0.39","0.41","0.38","899.78K","5.13%"
"03/19/2021","0.39","0.39","0.40","0.39","4.21M","0.00%"
"03/18/2021","0.39","0.38","0.39","0.39","5.22M","2.63%"
"03/17/2021","0.38","0.38","0.39","0.38","2.45M","0.00%"
"03/16/2021","0.38","0.39","0.39","0.36","17.88M","-2.56%"
"03/15/2021","0.39","0.39","0.39","0.39","4.24M","0.00%"
"03/12/2021","0.39","0.39","0.40","0.39","5.35M","0.00%"
"03/11/2021","0.39","0.42","0.40","0.39","6.11M","-7.14%"
"03/10/2021","0.42","0.39","0.42","0.39","2.34M","7.69%"
"03/09/2021","0.39","0.37","0.40","0.38","58.04M","5.41%"
"03/08/2021","0.37","0.35","0.38","0.37","3.48M","5.71%"
"03/05/2021","0.35","0.33","0.36","0.31","3.68M","6.06%"
"03/04/2021","0.33","0.36","0.35","0.33","17.51M","-8.33%"
"03/03/2021","0.36","0.36","0.37","0.36","1.72M","0.00%"
"03/02/2021","0.36","0.40","0.39","0.36","19.44M","-10.00%"
"03/01/2021","0.40","0.40","0.40","0.38","3.60M","0.00%"
"02/26/2021","0.40","0.37","0.40","0.39","1.27M","8.11%"
"02/25/2021","0.37","0.39","0.37","0.37","4.26M","-5.13%"
"02/24/2021","0.39","0.40","0.40","0.37","19.69M","-2.50%"
"02/23/2021","0.40","0.42","0.42","0.40","2.75M","-4.76%"
"02/22/2021","0.42","0.40","0.42","0.40","1.47M","5.00%"
"02/19/2021","0.40","0.43","0.43","0.40","2.79M","-6.98%"
"02/18/2021","0.43","0.43","0.43","0.42","4.04M","0.00%"
"02/17/2021","0.43","0.43","0.46","0.42","8.33M","0.00%"
"02/16/2021","0.43","0.46","0.46","0.43","6.81M","-6.52%"
"02/15/2021","0.46","0.42","0.46","0.43","15.00M","9.52%"
"02/12/2021","0.42","0.39","0.42","0.39","8.21M","7.69%"
"02/11/2021","0.39","0.37","0.39","0.34","19.00M","5.41%"
"02/10/2021","0.37","0.41","0.37","0.37","1.42M","-9.76%"
"02/09/2021","0.41","0.40","0.41","0.37","725.99K","2.50%"
"02/08/2021","0.40","0.38","0.40","0.36","3.73M","5.26%"
"02/05/2021","0.38","0.40","0.40","0.38","23.00M","-5.00%"
"02/04/2021","0.40","0.38","0.40","0.35","9.17M","5.26%"
"02/03/2021","0.38","0.40","0.40","0.36","11.58M","-5.00%"
"02/02/2021","0.40","0.43","0.45","0.39","13.63M","-6.98%"
"02/01/2021","0.43","0.43","0.44","0.41","3.56M","0.00%"
"01/29/2021","0.43","0.46","0.49","0.42","11.22M","-6.52%"
"01/28/2021","0.46","0.47","0.46","0.43","6.49M","-2.13%"
"01/27/2021","0.47","0.44","0.48","0.45","27.52M","6.82%"
"01/26/2021","0.44","0.41","0.45","0.37","23.45M","7.32%"
"01/25/2021","0.41","0.45","0.41","0.41","8.77M","-8.89%"
"01/22/2021","0.45","0.50","0.45","0.45","10.16M","-10.00%"
"01/21/2021","0.50","0.60","0.60","0.50","58.54M","-9.09%"
"01/20/2021","0.55","0.55","0.55","0.54","52.11M","10.00%"
"01/19/2021","0.50","0.50","0.50","0.50","18.56M","8.70%"
"01/18/2021","0.46","0.45","0.46","0.45","20.74M","9.52%"
"01/15/2021","0.42","0.42","0.42","0.41","42.58M","7.69%"
"01/14/2021","0.39","0.39","0.39","0.37","70.59M","8.33%"
"01/13/2021","0.36","0.36","0.36","0.36","13.70M","9.09%"
"01/12/2021","0.33","0.33","0.33","0.33","5.46M","10.00%"
"01/11/2021","0.30","0.28","0.30","0.28","104.16M","7.14%"
"01/08/2021","0.28","0.28","0.28","0.27","13.90M","0.00%"
"01/07/2021","0.28","0.27","0.28","0.28","798.69K","3.70%"
"01/06/2021","0.27","0.28","0.28","0.26","3.50M","-3.57%"
"01/05/2021","0.28","0.29","0.29","0.27","9.51M","-3.45%"
"01/04/2021","0.29","0.27","0.29","0.29","1.35M","7.41%"
"12/31/2020","0.27","0.28","0.27","0.27","1.00M","-3.57%"
"12/30/2020","0.28","0.27","0.29","0.25","6.89M","3.70%"
"12/29/2020","0.27","0.27","0.27","0.27","1.77M","0.00%"
"12/24/2020","0.27","0.27","0.28","0.26","2.84M","0.00%"
"12/23/2020","0.27","0.27","0.27","0.26","590.00K","0.00%"
"12/22/2020","0.27","0.26","0.27","0.26","2.44M","3.85%"
"12/21/2020","0.26","0.27","0.27","0.26","17.98M","-3.70%"
"12/18/2020","0.27","0.26","0.27","0.25","16.07M","3.85%"
"12/17/2020","0.26","0.26","0.26","0.25","9.82M","0.00%"
"12/16/2020","0.26","0.25","0.26","0.25","8.70M","4.00%"
"12/15/2020","0.25","0.26","0.25","0.25","3.80M","-3.85%"
"12/14/2020","0.26","0.24","0.26","0.24","9.19M","8.33%"
"12/11/2020","0.24","0.24","0.26","0.24","22.03M","0.00%"
"12/10/2020","0.24","0.22","0.24","0.23","30.94M","9.09%"
"12/09/2020","0.22","0.24","0.22","0.22","23.09M","-8.33%"
"12/08/2020","0.24","0.22","0.24","0.23","5.55M","9.09%"
"12/07/2020","0.22","0.23","0.23","0.22","19.98M","-4.35%"
"12/04/2020","0.23","0.23","0.25","0.22","28.44M","0.00%"
"12/03/2020","0.23","0.21","0.23","0.21","22.49M","9.52%"
"12/02/2020","0.21","0.21","0.23","0.21","19.95M","0.00%"
"12/01/2020","0.21","0.23","0.23","0.21","24.43M","-8.70%"
"11/30/2020","0.23","0.23","0.24","0.21","21.57M","0.00%"
"11/27/2020","0.23","0.24","0.23","0.23","1.15M","-4.17%"
"11/26/2020","0.24","0.24","0.24","0.24","993.40K","0.00%"
"11/25/2020","0.24","0.25","0.24","0.24","1.79M","-4.00%"
"11/24/2020","0.25","0.23","0.25","0.21","9.17M","8.70%"
"11/23/2020","0.23","0.25","0.24","0.23","12.30M","-8.00%"
"11/20/2020","0.25","0.25","0.25","0.24","14.42M","0.00%"
"11/19/2020","0.25","0.26","0.25","0.24","2.98M","-3.85%"
"11/18/2020","0.26","0.28","0.27","0.26","5.99M","-7.14%"
"11/17/2020","0.28","0.26","0.28","0.24","18.20M","7.69%"
"11/16/2020","0.26","0.28","0.28","0.24","11.84M","0.00%"
"11/13/2020","0.26","0.26","0.26","0.23","31.50M","8.33%"
"11/12/2020","0.24","0.22","0.24","0.22","19.24M","9.09%"
"11/11/2020","0.22","0.22","0.22","0.21","7.64M","0.00%"
"11/10/2020","0.22","0.22","0.22","0.20","5.06M","0.00%"
"11/09/2020","0.22","0.20","0.22","0.20","21.29M","10.00%"
"11/06/2020","0.20","0.20","0.20","0.20","2.91M","-4.76%"
"11/05/2020","0.21","0.20","0.21","0.20","1.11M","5.00%"
"11/04/2020","0.20","0.21","0.20","0.20","13.03M","-4.76%"
"11/03/2020","0.21","0.20","0.21","0.20","5.41M","5.00%"
"11/02/2020","0.20","0.21","0.20","0.20","5.16M","-4.76%"
"10/30/2020","0.21","0.20","0.21","0.20","26.23M","5.00%"
"10/28/2020","0.20","0.20","0.20","0.20","13.53M","0.00%"
"10/27/2020","0.20","0.20","0.20","0.20","2.96M","0.00%"
"10/26/2020","0.20","0.20","0.20","0.20","3.30M","0.00%"
"10/23/2020","0.20","0.21","0.21","0.20","2.64M","-4.76%"
"10/22/2020","0.21","0.21","0.21","0.20","611.13K","0.00%"
"10/21/2020","0.21","0.21","0.21","0.20","5.20M","0.00%"
"10/20/2020","0.21","0.21","0.21","0.20","19.70M","0.00%"
"10/19/2020","0.21","0.21","0.21","0.20","2.38M","0.00%"
"10/16/2020","0.21","0.21","0.21","0.20","5.55M","0.00%"
"10/15/2020","0.21","0.21","0.21","0.20","782.00K","0.00%"
"10/14/2020","0.21","0.21","0.21","0.21","320.15K","0.00%"
"10/13/2020","0.21","0.21","0.21","0.21","2.10M","0.00%"
"10/12/2020","0.21","0.21","0.22","0.21","25.00K","0.00%"
"10/09/2020","0.21","0.21","0.22","0.21","189.46K","0.00%"
"10/08/2020","0.21","0.23","0.23","0.21","3.24M","-8.70%"
"10/07/2020","0.23","0.21","0.23","0.21","2.72M","9.52%"
"10/06/2020","0.21","0.21","0.21","0.21","957.40K","0.00%"
"10/05/2020","0.21","0.21","0.22","0.21","2.75M","0.00%"
"10/02/2020","0.21","0.21","0.21","0.21","2.03M","0.00%"
"09/30/2020","0.21","0.21","0.22","0.21","9.64M","0.00%"
"09/29/2020","0.21","0.21","0.21","0.21","4.07M","0.00%"
"09/28/2020","0.21","0.20","0.21","0.21","1.41M","5.00%"
"09/25/2020","0.20","0.21","0.21","0.20","356.71K","-4.76%"
"09/24/2020","0.21","0.20","0.21","0.21","487.75K","5.00%"
"09/23/2020","0.20","0.20","0.20","0.20","422.25K","0.00%"
"09/22/2020","0.20","0.21","0.20","0.20","762.12K","-4.76%"
"09/21/2020","0.21","0.20","0.21","0.20","12.23M","5.00%"
"09/18/2020","0.20","0.20","0.20","0.20","4.31M","0.00%"
"09/17/2020","0.20","0.20","0.20","0.20","4.00M","0.00%"
"09/16/2020","0.20","0.20","0.21","0.20","124.20K","0.00%"
"09/15/2020","0.20","0.20","0.20","0.20","8.89M","0.00%"
"09/14/2020","0.20","0.20","0.20","0.20","4.54M","0.00%"
"09/11/2020","0.20","0.20","0.20","0.20","5.23M","0.00%"
"09/10/2020","0.20","0.20","0.20","0.20","25.04M","0.00%"
"09/09/2020","0.20","0.21","0.21","0.20","15.12M","-4.76%"
"09/08/2020","0.21","0.21","0.22","0.21","2.35M","0.00%"
"09/07/2020","0.21","0.21","0.22","0.21","12.53M","0.00%"
"09/04/2020","0.21","0.22","0.21","0.21","2.98M","-4.55%"
"09/03/2020","0.22","0.21","0.22","0.21","5.09M","4.76%"
"09/02/2020","0.21","0.21","0.21","0.21","569.67K","0.00%"
"09/01/2020","0.21","0.20","0.21","0.21","1.05M","5.00%"
"08/31/2020","0.20","0.21","0.20","0.20","2.43M","-4.76%"
"08/28/2020","0.21","0.21","0.21","0.21","240.32K","0.00%"
"08/27/2020","0.21","0.21","0.21","0.21","5.90M","0.00%"
"08/26/2020","0.21","0.21","0.22","0.21","25.43K","0.00%"
"08/25/2020","0.21","0.21","0.22","0.21","50.49K","0.00%"
"08/24/2020","0.21","0.21","0.21","0.21","1.51M","0.00%"
"08/21/2020","0.21","0.21","0.21","0.21","939.82K","0.00%"
"08/20/2020","0.21","0.21","0.21","0.21","6.22M","0.00%"
"08/19/2020","0.21","0.20","0.21","0.20","1.52M","5.00%"
"08/18/2020","0.20","0.20","0.21","0.20","2.83M","0.00%"
"08/17/2020","0.20","0.20","0.21","0.20","11.01K","0.00%"
"08/14/2020","0.20","0.20","0.22","0.20","3.14M","0.00%"
"08/13/2020","0.20","0.20","0.20","0.20","3.13M","0.00%"
"08/12/2020","0.20","0.21","0.22","0.20","1.69M","-4.76%"
"08/11/2020","0.21","0.20","0.21","0.21","4.02M","5.00%"
"08/10/2020","0.20","0.21","0.21","0.20","6.81M","-4.76%"
"08/07/2020","0.21","0.21","0.21","0.21","6.84M","0.00%"
"08/06/2020","0.21","0.21","0.22","0.21","9.01M","0.00%"
"08/05/2020","0.21","0.22","0.21","0.21","2.57M","-4.55%"
"08/04/2020","0.22","0.21","0.22","0.21","8.18M","4.76%"
"08/03/2020","0.21","0.23","0.23","0.21","954.40K","-8.70%"
"07/29/2020","0.23","0.22","0.23","0.22","3.35M","4.55%"
"07/28/2020","0.22","0.20","0.22","0.20","26.92M","10.00%"
"07/27/2020","0.20","0.20","0.20","0.20","2.00M","0.00%"
"07/24/2020","0.20","0.20","5.00","0.20","29.00K","0.00%"
"07/23/2020","0.20","0.21","0.20","0.20","5.03M","-4.76%"
"07/22/2020","0.21","0.21","0.21","0.20","9.55M","0.00%"
"07/21/2020","0.21","0.21","0.21","0.20","3.87M","0.00%"
"07/20/2020","0.21","0.21","0.21","0.21","4.12M","0.00%"
"07/17/2020","0.21","0.21","0.21","0.20","11.54M","0.00%"
"07/16/2020","0.21","0.22","0.21","0.21","5.18M","-4.55%"
"07/15/2020","0.22","0.21","0.22","0.21","1.24M","4.76%"
"07/14/2020","0.21","0.21","0.21","0.21","4.79M","0.00%"
"07/13/2020","0.21","0.21","0.22","0.20","48.50K","0.00%"
"07/10/2020","0.21","0.21","0.22","0.21","6.06M","0.00%"
"07/09/2020","0.21","0.22","0.21","0.21","9.78M","-4.55%"
"07/08/2020","0.22","0.22","0.22","0.22","6.07M","0.00%"
"07/07/2020","0.22","0.21","0.22","0.22","502.38K","4.76%"
"07/06/2020","0.21","0.21","0.21","0.21","3.95M","0.00%"
"07/03/2020","0.21","0.22","0.21","0.21","606.00K","-4.55%"
"07/02/2020","0.22","0.22","0.22","0.20","14.32M","0.00%"
"07/01/2020","0.22","0.21","0.22","0.21","1.59M","4.76%"
"06/30/2020","0.21","0.23","0.22","0.21","3.55M","-8.70%"
"06/29/2020","0.23","0.22","0.23","0.23","6.16M","4.55%"
"06/26/2020","0.22","0.21","0.23","0.22","5.27M","4.76%"
"06/25/2020","0.21","0.21","0.22","0.21","6.94M","0.00%"
"06/24/2020","0.21","0.22","0.22","0.21","821.86K","-4.55%"
"06/23/2020","0.22","0.22","0.22","0.22","7.94M","0.00%"
"06/22/2020","0.22","0.22","0.22","0.20","4.86M","0.00%"
"06/19/2020","0.22","0.22","0.22","0.20","26.59M","0.00%"
"06/18/2020","0.22","0.21","0.22","0.22","689.98K","4.76%"
"06/17/2020","0.21","0.20","0.21","0.20","11.80M","0.00%"
"06/16/2020","0.21","0.23","0.22","0.21","8.79M","-8.70%"
"06/15/2020","0.23","0.21","0.23","0.21","4.15M","4.55%"
"06/11/2020","0.22","0.24","0.26","0.22","44.84M","-8.33%"
"06/10/2020","0.24","0.24","0.24","0.22","51.76M","9.09%"
"06/09/2020","0.22","0.20","0.22","0.20","99.45M","10.00%"
"06/05/2020","0.20","0.20","0.20","0.20","100.00K","0.00%"
"06/04/2020","0.20","0.20","0.20","0.20","2.65M","0.00%"
"06/03/2020","0.20","0.20","0.20","0.20","189.00K","0.00%"
"06/02/2020","0.20","0.20","0.20","0.20","495.28K","0.00%"
"06/01/2020","0.20","0.20","0.20","0.20","180.00K","0.00%"
"05/29/2020","0.20","0.20","0.20","0.20","440.00K","0.00%"
"05/28/2020","0.20","0.20","0.20","0.20","6.61M","0.00%"
"05/27/2020","0.20","0.20","0.20","0.20","13.44M","0.00%"
"05/22/2020","0.20","0.20","0.20","0.20","3.50K","0.00%"
"05/21/2020","0.20","0.20","0.20","0.20","41.58K","0.00%"
"05/20/2020","0.20","0.20","0.20","0.20","11.35M","0.00%"
"05/19/2020","0.20","0.20","0.20","0.20","1.67M","0.00%"
"05/18/2020","0.20","0.20","0.20","0.20","4.14M","0.00%"
"05/15/2020","0.20","0.20","0.20","0.20","1.65M","0.00%"
"05/14/2020","0.20","0.20","0.20","0.20","1.26M","0.00%"
"05/13/2020","0.20","0.20","0.20","0.20","2.68M","0.00%"
"05/12/2020","0.20","0.21","0.20","0.20","8.05M","-4.76%"
"05/11/2020","0.21","0.20","0.21","0.20","2.71M","5.00%"
"05/08/2020","0.20","0.21","0.20","0.20","9.69M","-4.76%"
"05/07/2020","0.21","0.21","0.21","0.20","30.96M","0.00%"
"05/06/2020","0.21","0.21","0.21","0.21","2.77M","0.00%"
"05/05/2020","0.21","0.21","0.23","0.21","41.79M","0.00%"
"05/04/2020","0.21","0.20","0.21","0.20","800.00K","5.00%"
"04/30/2020","0.20","0.20","0.22","0.20","13.93M","0.00%"
"04/29/2020","0.20","0.20","0.20","0.20","44.55K","0.00%"
"04/28/2020","0.20","0.20","0.20","0.20","1.46M","0.00%"
"04/27/2020","0.20","0.20","0.20","0.20","62.50K","0.00%"
"04/23/2020","0.20","0.20","0.20","0.20","8.11K","0.00%"
"04/22/2020","0.20","0.20","0.20","0.20","10.00K","0.00%"
"04/21/2020","0.20","0.20","0.20","0.20","1.11M","0.00%"
"04/20/2020","0.20","0.20","0.20","0.20","20.00K","0.00%"
"04/17/2020","0.20","0.20","0.20","0.20","916.00K","0.00%"
"04/16/2020","0.20","0.20","0.20","0.20","355.19K","0.00%"
"04/15/2020","0.20","0.20","0.20","0.20","19.00K","0.00%"
"04/14/2020","0.20","0.20","0.20","0.20","288.00K","0.00%"
"04/08/2020","0.20","0.20","0.20","0.20","360.10K","0.00%"
"04/07/2020","0.20","0.20","0.20","0.20","100.00K","0.00%"
"04/03/2020","0.20","0.20","0.22","0.20","3.11M","0.00%"
"04/02/2020","0.20","0.20","0.20","0.20","1.29M","0.00%"
"03/31/2020","0.20","0.20","0.20","0.20","80.00K","0.00%"
"03/26/2020","0.20","0.20","0.20","0.20","28.60K","0.00%"
"03/25/2020","0.20","0.20","0.20","0.20","1.00K","0.00%"
"03/24/2020","0.20","0.20","0.20","0.20","16.47K","0.00%"
"03/23/2020","0.20","0.20","0.20","0.20","45.85K","0.00%"
"03/19/2020","0.20","0.20","0.20","0.20","1.32M","0.00%"
"03/18/2020","0.20","0.20","0.20","0.20","1.81M","0.00%"
"03/17/2020","0.20","0.20","0.20","0.20","1.34M","0.00%"
"03/16/2020","0.20","0.20","0.00","0.00","13.00K","0.00%"
"03/13/2020","0.20","0.20","0.00","0.00","5.00K","0.00%"
"03/12/2020","0.20","0.20","0.00","0.00","9.25K","0.00%"
"03/10/2020","0.20","0.20","0.00","0.00","35.63K","0.00%"
"03/09/2020","0.20","0.20","0.00","0.00","50.00K","0.00%"
"03/06/2020","0.20","0.20","0.20","0.20","119.37K","0.00%"
"03/05/2020","0.20","0.20","0.00","0.00","3.06K","0.00%"
"03/03/2020","0.20","0.20","0.00","0.00","0.10K","0.00%"
"02/27/2020","0.20","0.20","0.00","0.00","42.00K","0.00%"
"02/25/2020","0.20","0.20","0.20","0.20","222.16K","0.00%"
"02/24/2020","0.20","0.20","0.00","0.00","105.00K","0.00%"
"02/21/2020","0.20","0.20","0.20","0.20","100.10K","0.00%"
"02/20/2020","0.20","0.20","0.20","0.20","2.26M","0.00%"
"02/19/2020","0.20","0.20","0.20","0.20","2.49M","0.00%"
"02/18/2020","0.20","0.20","0.20","0.20","1.01M","0.00%"
"02/17/2020","0.20","0.20","0.20","0.20","1.41M","0.00%"
"02/14/2020","0.20","0.20","0.00","0.00","27.17K","0.00%"
"02/12/2020","0.20","0.20","0.00","0.00","160.00K","0.00%"
"02/11/2020","0.20","0.20","0.20","0.20","500.00K","0.00%"
"02/10/2020","0.20","0.20","0.20","0.20","4.10M","0.00%"
"02/07/2020","0.20","0.20","0.20","0.20","385.00K","0.00%"
"02/06/2020","0.20","0.20","0.20","0.20","2.11M","0.00%"
"02/05/2020","0.20","0.20","0.20","0.20","189.50K","0.00%"
"02/04/2020","0.20","0.20","0.20","0.20","3.42M","0.00%"
"02/03/2020","0.20","0.20","0.20","0.20","100.00K","0.00%"
"01/31/2020","0.20","0.20","0.21","0.20","22.17M","0.00%"
