"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2020","150.00","150.00","150.00","150.00","102.10K","0.00%"
"10/21/2020","150.00","150.00","150.00","150.00","274.61K","0.00%"
"10/20/2020","150.00","150.00","150.00","150.00","197.58K","0.00%"
"10/19/2020","150.00","150.00","150.00","150.00","377.29K","0.00%"
"10/16/2020","150.00","150.00","150.00","150.00","1.06M","0.00%"
"10/15/2020","150.00","150.00","150.00","150.00","576.93K","0.00%"
"10/14/2020","150.00","150.00","150.00","150.00","618.57K","0.00%"
"10/13/2020","150.00","150.00","150.00","150.00","448.72K","0.00%"
"10/12/2020","150.00","150.00","150.00","150.00","983.92K","0.00%"
"10/09/2020","150.00","150.50","150.00","150.00","977.48K","-0.33%"
"10/08/2020","150.50","158.00","150.50","150.50","969.74K","-4.75%"
"10/07/2020","158.00","158.20","158.00","158.00","3.69M","-0.13%"
"10/06/2020","158.20","144.00","158.20","155.00","2.60M","9.86%"
"10/05/2020","144.00","144.00","144.00","144.00","620.26K","0.00%"
"10/02/2020","144.00","142.90","144.00","144.00","474.26K","0.77%"
"09/30/2020","142.90","139.00","142.90","140.00","8.42M","2.81%"
"09/29/2020","139.00","139.00","139.00","137.00","7.63M","0.00%"
"09/28/2020","139.00","139.00","139.00","139.00","517.47K","0.00%"
"09/25/2020","139.00","135.90","139.00","135.50","11.02M","2.28%"
"09/24/2020","135.90","134.70","136.00","135.90","629.67K","0.89%"
"09/23/2020","134.70","134.70","134.70","134.70","136.19K","0.00%"
"09/22/2020","134.70","135.00","136.00","134.70","2.69M","-0.22%"
"09/21/2020","135.00","135.00","135.00","135.00","27.58K","0.00%"
"09/18/2020","135.00","135.00","135.00","135.00","63.83K","0.00%"
"09/17/2020","135.00","135.00","135.00","135.00","180.92K","0.00%"
"09/16/2020","135.00","135.00","135.00","135.00","767.29K","0.00%"
"09/15/2020","135.00","135.00","135.00","135.00","313.39K","0.00%"
"09/14/2020","135.00","134.00","135.00","135.00","1.65M","0.75%"
"09/11/2020","134.00","134.00","134.00","134.00","331.47K","0.00%"
"09/10/2020","134.00","134.00","134.00","134.00","570.78K","0.00%"
"09/09/2020","134.00","134.00","134.00","134.00","137.76K","0.00%"
"09/08/2020","134.00","134.00","134.00","134.00","524.34K","0.00%"
"09/07/2020","134.00","134.00","134.00","134.00","184.93K","0.00%"
"09/04/2020","134.00","134.00","134.00","134.00","277.77K","0.00%"
"09/03/2020","134.00","134.00","134.00","134.00","63.46K","0.00%"
"09/02/2020","134.00","134.00","134.00","134.00","163.04K","0.00%"
"09/01/2020","134.00","134.90","134.00","134.00","2.66M","-0.67%"
"08/31/2020","134.90","134.20","134.90","134.90","1.76M","0.52%"
"08/28/2020","134.20","134.20","134.20","134.20","611.82K","0.00%"
"08/27/2020","134.20","135.00","134.20","134.20","570.45K","-0.59%"
"08/26/2020","135.00","135.00","135.00","135.00","231.28K","0.00%"
"08/25/2020","135.00","135.00","135.00","135.00","59.87K","0.00%"
"08/24/2020","135.00","135.00","135.00","135.00","731.16K","0.00%"
"08/21/2020","135.00","135.00","135.00","135.00","204.83K","0.00%"
"08/20/2020","135.00","135.00","135.00","135.00","74.89K","0.00%"
"08/19/2020","135.00","135.00","135.00","135.00","53.47K","0.00%"
"08/18/2020","135.00","135.00","135.00","135.00","203.30K","0.00%"
"08/17/2020","135.00","136.00","136.00","135.00","3.23M","-0.74%"
"08/14/2020","136.00","136.00","136.00","136.00","109.55K","0.00%"
"08/13/2020","136.00","136.00","136.00","136.00","740.67K","0.00%"
"08/12/2020","136.00","136.00","136.00","136.00","633.78K","0.00%"
"08/11/2020","136.00","141.80","136.00","136.00","2.71M","-4.09%"
"08/10/2020","141.80","141.80","141.80","141.80","72.44K","0.00%"
"08/07/2020","141.80","141.80","141.80","141.80","177.20K","0.00%"
"08/06/2020","141.80","141.80","141.80","141.80","138.97K","0.00%"
"08/05/2020","141.80","141.80","141.80","141.80","419.22K","0.00%"
"08/04/2020","141.80","141.80","141.80","141.80","99.11K","0.00%"
"08/03/2020","141.80","141.80","141.80","141.80","112.64K","0.00%"
"07/29/2020","141.80","141.80","141.80","141.80","263.20K","0.00%"
"07/28/2020","141.80","141.80","141.80","141.80","333.44K","0.00%"
"07/27/2020","141.80","134.20","141.80","141.80","1.51M","5.66%"
"07/24/2020","134.20","134.20","134.20","134.20","2.68M","0.00%"
"07/23/2020","134.20","122.00","134.20","134.20","3.26M","10.00%"
"07/22/2020","122.00","122.00","122.00","122.00","10.90M","0.00%"
"07/21/2020","122.00","126.00","122.00","122.00","5.70M","-3.17%"
"07/20/2020","126.00","126.00","126.00","126.00","209.52K","0.00%"
"07/17/2020","126.00","126.00","126.00","126.00","277.76K","0.00%"
"07/16/2020","126.00","126.00","126.00","126.00","73.29K","0.00%"
"07/15/2020","126.00","126.00","126.00","126.00","286.71K","0.00%"
"07/14/2020","126.00","126.00","126.00","126.00","265.89K","0.00%"
"07/13/2020","126.00","126.00","126.00","126.00","480.63K","0.00%"
"07/10/2020","126.00","126.00","126.00","126.00","343.32K","0.00%"
"07/09/2020","126.00","126.00","126.00","126.00","819.64K","0.00%"
"07/08/2020","126.00","126.00","126.00","126.00","167.21K","0.00%"
"07/07/2020","126.00","127.00","126.00","126.00","767.88K","-0.79%"
"07/06/2020","127.00","127.00","127.00","127.00","1.15M","0.00%"
"07/03/2020","127.00","127.00","127.00","127.00","631.01K","0.00%"
"07/02/2020","127.00","127.00","127.00","127.00","831.43K","0.00%"
"07/01/2020","127.00","127.00","127.00","127.00","294.29K","0.00%"
"06/30/2020","127.00","128.00","127.00","127.00","4.82M","-0.78%"
"06/29/2020","128.00","128.00","128.00","128.00","851.38K","0.00%"
"06/26/2020","128.00","130.00","128.00","128.00","2.19M","-1.54%"
"06/25/2020","130.00","130.00","130.00","130.00","1.31M","0.00%"
"06/24/2020","130.00","130.00","130.00","130.00","888.65K","0.00%"
"06/23/2020","130.00","130.00","130.00","130.00","1.93M","0.00%"
"06/22/2020","130.00","130.00","130.00","130.00","1.04M","0.00%"
"06/19/2020","130.00","139.00","130.00","130.00","1.09M","-6.47%"
"06/18/2020","139.00","139.00","139.00","139.00","829.59K","0.00%"
"06/17/2020","139.00","139.00","139.00","139.00","490.51K","0.00%"
"06/16/2020","139.00","139.00","139.00","139.00","754.76K","0.00%"
"06/15/2020","139.00","139.00","139.00","139.00","270.46K","0.00%"
"06/11/2020","139.00","139.00","139.00","139.00","319.54K","0.00%"
"06/10/2020","139.00","139.00","139.00","139.00","1.75M","0.00%"
"06/09/2020","139.00","139.00","139.00","139.00","357.44K","0.00%"
"06/08/2020","139.00","139.00","139.00","139.00","831.27K","0.00%"
"06/05/2020","139.00","141.90","139.00","139.00","2.71M","-2.04%"
"06/04/2020","141.90","140.50","143.00","141.90","18.03M","1.00%"
"06/03/2020","140.50","141.00","140.50","139.00","14.97M","-0.35%"
"06/02/2020","141.00","139.00","141.00","139.00","7.79M","1.44%"
"06/01/2020","139.00","139.00","139.00","139.00","1.45M","0.00%"
"05/29/2020","139.00","138.50","139.00","139.00","4.97M","0.36%"
"05/28/2020","138.50","137.30","138.50","138.50","1.86M","0.87%"
"05/27/2020","137.30","134.00","137.30","137.30","1.14M","-8.47%"
"05/22/2020","150.00","150.00","150.00","150.00","1.47M","0.00%"
"05/21/2020","150.00","150.00","150.00","150.00","1.59M","0.00%"
"05/20/2020","150.00","147.50","150.00","150.00","6.48M","1.69%"
"05/19/2020","147.50","143.50","147.50","147.00","3.94M","2.79%"
"05/18/2020","143.50","143.50","143.50","143.50","405.05K","0.00%"
"05/15/2020","143.50","146.00","145.00","143.50","2.20M","-1.71%"
"05/14/2020","146.00","143.50","146.00","143.50","2.40M","1.74%"
"05/13/2020","143.50","143.50","143.50","143.50","770.78K","0.00%"
"05/12/2020","143.50","150.00","143.50","140.20","2.44M","-4.33%"
"05/11/2020","150.00","150.00","150.00","150.00","614.28K","0.00%"
"05/08/2020","150.00","150.00","150.00","150.00","1.38M","0.00%"
"05/07/2020","150.00","143.80","150.00","150.00","1.28M","4.31%"
"05/06/2020","143.80","143.00","143.80","143.80","1.94M","0.56%"
"05/05/2020","143.00","130.00","143.00","136.00","1.81M","10.00%"
"05/04/2020","130.00","130.00","130.00","130.00","962.95K","0.00%"
"04/30/2020","130.00","130.00","131.30","130.00","2.00M","0.00%"
"04/29/2020","130.00","130.00","130.00","130.00","2.88M","0.00%"
"04/28/2020","130.00","130.00","130.00","130.00","1.78M","0.00%"
"04/27/2020","130.00","130.00","130.00","130.00","2.53M","0.00%"
"04/24/2020","130.00","131.50","130.00","130.00","2.29M","-1.14%"
"04/23/2020","131.50","136.00","131.50","129.80","2.29M","-3.31%"
"04/22/2020","136.00","136.00","136.00","136.00","743.57K","0.00%"
"04/21/2020","136.00","136.00","136.00","136.00","1.05M","0.00%"
"04/20/2020","136.00","136.00","136.00","136.00","756.55K","0.00%"
"04/17/2020","136.00","136.00","136.00","136.00","860.65K","0.00%"
"04/16/2020","136.00","133.10","136.00","136.00","1.58M","2.18%"
"04/15/2020","133.10","121.00","133.10","128.50","2.11M","10.00%"
"04/14/2020","121.00","117.00","121.00","121.00","1.45M","3.42%"
"04/09/2020","117.00","117.00","119.00","117.00","17.21M","0.00%"
"04/08/2020","117.00","117.00","117.00","117.00","1.03M","0.00%"
"04/07/2020","117.00","117.00","117.00","117.00","661.83K","0.00%"
"04/06/2020","117.00","125.00","117.10","117.00","3.74M","-6.40%"
"04/03/2020","125.00","128.40","125.00","116.00","4.12M","-2.65%"
"04/02/2020","128.40","116.80","128.40","116.80","2.54M","9.93%"
"04/01/2020","116.80","129.70","116.80","116.80","1.29M","-9.95%"
"03/31/2020","129.70","129.70","129.70","129.70","516.74K","0.00%"
"03/30/2020","129.70","129.70","129.70","129.70","601.58K","0.00%"
"03/27/2020","129.70","129.70","129.70","129.70","803.72K","0.00%"
"03/26/2020","129.70","129.70","129.70","129.70","600.74K","0.00%"
"03/25/2020","129.70","129.70","129.70","129.70","939.95K","0.00%"
"03/24/2020","129.70","129.70","129.70","129.70","1.68M","0.00%"
"03/23/2020","129.70","129.70","129.70","129.70","580.03K","0.00%"
"03/20/2020","129.70","129.00","129.70","129.10","1.13M","0.54%"
"03/19/2020","129.00","133.40","129.00","129.00","1.10M","-3.30%"
"03/18/2020","133.40","124.00","133.40","124.00","16.01M","-3.12%"
"03/17/2020","137.70","153.00","137.70","137.70","2.81M","-10.00%"
"03/16/2020","153.00","153.00","153.00","153.00","114.76K","0.00%"
"03/13/2020","153.00","153.00","153.00","153.00","657.24K","0.00%"
"03/12/2020","153.00","153.00","153.00","153.00","95.30K","0.00%"
"03/11/2020","153.00","170.00","153.00","153.00","721.03K","-10.00%"
"03/10/2020","170.00","170.00","170.00","170.00","106.53K","0.00%"
"03/09/2020","170.00","170.00","170.00","170.00","32.28K","0.00%"
"03/06/2020","170.00","170.00","170.00","170.00","367.66K","0.00%"
"03/05/2020","170.00","170.00","170.00","170.00","2.05M","0.00%"
"03/04/2020","170.00","170.00","170.00","170.00","626.51K","0.00%"
"03/03/2020","170.00","170.00","170.00","170.00","1.20M","0.00%"
"03/02/2020","170.00","170.00","170.00","170.00","361.81K","0.00%"
"02/28/2020","170.00","170.00","170.00","170.00","1.46M","0.00%"
"02/27/2020","170.00","170.00","170.00","170.00","374.93K","0.00%"
"02/26/2020","170.00","170.00","170.00","170.00","3.56M","0.00%"
"02/25/2020","170.00","170.00","170.00","170.00","1.70M","0.00%"
"02/24/2020","170.00","170.00","170.00","170.00","1.39M","0.00%"
"02/21/2020","170.00","170.00","170.00","170.00","845.32K","0.00%"
"02/20/2020","170.00","170.00","170.00","170.00","712.19K","0.00%"
"02/19/2020","170.00","170.00","170.00","170.00","1.22M","0.00%"
"02/18/2020","170.00","170.00","170.00","170.00","511.69K","0.00%"
"02/17/2020","170.00","170.00","170.00","170.00","41.67K","0.00%"
"02/14/2020","170.00","170.00","170.00","170.00","120.68K","0.00%"
"02/13/2020","170.00","170.00","170.00","170.00","128.86K","0.00%"
"02/12/2020","170.00","170.00","170.00","170.00","93.76K","0.00%"
"02/11/2020","170.00","170.00","170.00","170.00","173.64K","0.00%"
"02/10/2020","170.00","170.00","170.00","170.00","24.31K","0.00%"
"02/07/2020","170.00","170.00","170.00","170.00","9.58M","0.00%"
"02/06/2020","170.00","170.00","170.00","170.00","653.63K","0.00%"
"02/05/2020","170.00","179.90","170.00","170.00","2.04M","-5.50%"
"02/04/2020","179.90","179.90","179.90","179.90","1.04M","0.00%"
"02/03/2020","179.90","179.90","179.90","179.90","94.74K","0.00%"
"01/31/2020","179.90","179.90","179.90","179.90","673.33K","0.00%"
"01/30/2020","179.90","179.90","179.90","179.90","2.58M","0.00%"
"01/29/2020","179.90","179.90","179.90","179.90","905.87K","0.00%"
"01/28/2020","179.90","179.90","179.90","179.90","459.06K","0.00%"
"01/27/2020","179.90","179.90","179.90","179.90","197.41K","0.00%"
"01/24/2020","179.90","174.90","179.90","179.90","2.46M","2.86%"
"01/23/2020","174.90","172.80","174.90","174.90","871.69K","1.22%"
"01/22/2020","172.80","173.00","172.80","172.80","3.32M","-0.12%"
"01/21/2020","173.00","175.00","173.00","173.00","2.39M","-1.14%"
"01/20/2020","175.00","175.00","175.00","175.00","2.53M","0.00%"
"01/17/2020","175.00","175.00","175.00","175.00","727.04K","0.00%"
"01/16/2020","175.00","170.00","175.00","172.00","1.04M","2.94%"
"01/15/2020","170.00","170.00","170.00","170.00","304.43K","0.00%"
"01/14/2020","170.00","172.00","170.50","170.00","4.98M","-1.16%"
"01/13/2020","172.00","172.00","172.00","172.00","1.88M","0.00%"
"01/10/2020","172.00","175.00","172.00","169.00","2.35M","-1.71%"
"01/09/2020","175.00","164.00","180.40","175.00","4.84M","6.71%"
"01/08/2020","164.00","150.00","164.00","154.10","3.16M","9.33%"
"01/07/2020","150.00","146.00","152.00","146.10","4.69M","2.74%"
"01/06/2020","146.00","142.00","146.00","143.00","2.58M","2.82%"
"01/03/2020","142.00","142.00","142.00","142.00","1.53M","0.00%"
"01/02/2020","142.00","142.00","142.00","142.00","1.87M","0.00%"
"12/31/2019","142.00","141.50","154.00","139.90","16.78M","0.35%"
"12/30/2019","141.50","140.00","141.50","139.80","11.26M","1.07%"
"12/27/2019","140.00","140.00","140.00","140.00","1.80M","0.00%"
"12/24/2019","140.00","140.00","140.00","140.00","341.53K","0.00%"
"12/23/2019","140.00","140.00","140.00","139.80","1.13M","0.00%"
"12/20/2019","140.00","140.00","140.00","140.00","384.26K","0.00%"
"12/19/2019","140.00","140.00","140.00","140.00","469.52K","0.00%"
"12/18/2019","140.00","140.00","140.00","140.00","435.57K","0.00%"
"12/17/2019","140.00","142.00","149.00","140.00","2.43M","-1.41%"
"12/16/2019","142.00","140.00","142.00","141.10","2.17M","1.43%"
"12/13/2019","140.00","140.00","140.00","140.00","541.00K","0.00%"
"12/12/2019","140.00","140.00","140.00","140.00","12.32M","0.00%"
"12/11/2019","140.00","140.00","141.20","140.00","4.98M","0.00%"
"12/10/2019","140.00","142.00","140.00","140.00","2.19M","-1.41%"
"12/09/2019","142.00","142.70","142.00","140.00","12.86M","-0.49%"
"12/06/2019","142.70","143.00","142.70","140.00","12.75M","-0.21%"
"12/05/2019","143.00","143.00","143.00","143.00","217.33K","0.00%"
"12/04/2019","143.00","143.00","143.00","143.00","146.88K","0.00%"
"12/03/2019","143.00","143.00","143.00","142.90","1.47M","0.00%"
"12/02/2019","143.00","142.80","143.00","142.40","2.47M","0.14%"
"11/29/2019","142.80","143.00","143.00","142.80","3.22M","-0.14%"
"11/28/2019","143.00","143.60","143.00","143.00","2.05M","-0.42%"
"11/27/2019","143.60","144.00","143.60","143.60","450.44K","-0.28%"
"11/26/2019","144.00","144.40","144.00","143.60","2.76M","-0.28%"
"11/25/2019","144.40","144.40","144.40","144.40","852.11K","0.00%"
"11/22/2019","144.40","144.90","144.40","144.40","437.14K","-0.35%"
"11/21/2019","144.90","144.00","144.90","144.90","870.13K","0.62%"
"11/20/2019","144.00","144.90","144.00","144.00","1.59M","-0.62%"
"11/19/2019","144.90","144.90","144.90","144.00","4.16M","0.00%"
"11/18/2019","144.90","144.90","145.00","144.90","1.65M","0.00%"
"11/15/2019","144.90","145.00","145.00","144.80","2.54M","-0.07%"
"11/14/2019","145.00","145.00","145.00","144.90","2.31M","0.00%"
"11/13/2019","145.00","147.20","145.00","145.00","1.21M","-1.49%"
"11/12/2019","147.20","145.80","147.20","145.00","1.30M","0.96%"
"11/08/2019","145.80","147.90","145.80","145.80","1.90M","-1.42%"
"11/07/2019","147.90","147.90","147.90","147.90","326.49K","0.00%"
"11/06/2019","147.90","149.50","147.90","147.90","426.31K","-1.07%"
"11/05/2019","149.50","149.50","149.50","149.50","42.15K","0.00%"
"11/04/2019","149.50","149.50","149.50","149.50","565.65K","0.00%"
"11/01/2019","149.50","149.40","149.50","149.50","731.54K","0.07%"
"10/31/2019","149.40","149.00","149.90","149.40","2.37M","0.27%"
"10/30/2019","149.00","146.00","150.00","145.00","3.82M","2.05%"
"10/29/2019","146.00","146.00","146.00","146.00","33.41K","0.00%"
"10/28/2019","146.00","146.00","146.00","146.00","136.92K","0.00%"
"10/25/2019","146.00","146.20","146.00","140.30","1.65M","-0.14%"
"10/24/2019","146.20","146.20","146.20","146.20","8.71K","0.00%"
"10/23/2019","146.20","143.90","146.20","143.00","1.69M","1.60%"
"10/22/2019","143.90","144.00","144.30","143.90","935.86K","-0.07%"
"10/21/2019","144.00","145.00","144.00","144.00","1.72M","-0.69%"
"10/18/2019","145.00","145.00","145.00","145.00","1.02M","0.00%"
"10/17/2019","145.00","145.00","145.00","145.00","104.83K","0.00%"
"10/16/2019","145.00","145.00","145.00","145.00","174.68K","0.00%"
"10/15/2019","145.00","145.00","145.00","145.00","330.29K","0.00%"
"10/14/2019","145.00","144.20","145.00","145.00","1.80M","0.55%"
"10/11/2019","144.20","145.00","144.20","144.20","193.80K","-0.55%"
"10/10/2019","145.00","145.00","145.00","144.90","114.69M","0.00%"
"10/09/2019","145.00","150.90","150.00","143.10","12.50M","-3.91%"
"10/08/2019","150.90","150.90","150.90","150.90","62.29K","0.00%"
"10/07/2019","150.90","151.00","150.90","150.00","1.80M","-0.07%"
"10/04/2019","151.00","151.00","151.00","151.00","39.96K","0.00%"
"10/03/2019","151.00","151.20","151.00","136.10","2.02M","-0.13%"
"10/02/2019","151.20","151.50","151.50","150.00","3.92M","-0.20%"
"09/30/2019","151.50","150.70","151.50","151.40","78.93K","0.53%"
"09/27/2019","150.70","152.00","150.70","150.70","157.18K","-0.86%"
"09/26/2019","152.00","152.00","152.00","152.00","77.97K","0.00%"
"09/25/2019","152.00","154.00","154.00","151.90","1.37M","-1.30%"
"09/24/2019","154.00","154.60","154.00","154.00","103.57K","-0.39%"
"09/23/2019","154.60","155.00","155.00","154.60","664.43K","-0.26%"
"09/20/2019","155.00","155.00","155.00","154.70","148.21K","0.00%"
"09/19/2019","155.00","155.00","155.00","155.00","148.43K","0.00%"
"09/18/2019","155.00","155.00","155.00","155.00","593.96K","0.00%"
"09/17/2019","155.00","155.00","155.00","154.70","527.28K","0.00%"
"09/16/2019","155.00","155.40","158.20","155.00","664.72K","-0.26%"
"09/13/2019","155.40","155.00","155.40","155.00","1.08M","0.26%"
"09/12/2019","155.00","155.00","155.00","155.00","85.20K","0.00%"
"09/11/2019","155.00","155.00","155.00","154.00","283.61K","0.00%"
"09/10/2019","155.00","155.70","155.00","153.00","4.44M","-0.45%"
"09/09/2019","155.70","155.70","155.70","155.70","13.87K","0.00%"
"09/06/2019","155.70","157.70","157.70","147.00","293.52K","-1.27%"
"09/05/2019","157.70","157.70","157.70","157.70","27.42K","0.00%"
"09/04/2019","157.70","160.00","158.00","157.70","1.53M","-1.44%"
"09/03/2019","160.00","160.00","160.00","158.00","662.83K","0.00%"
"09/02/2019","160.00","162.00","160.00","160.00","550.51K","-1.23%"
"08/30/2019","162.00","162.50","167.00","161.00","874.18K","-0.31%"
"08/29/2019","162.50","165.50","165.50","162.50","2.18M","-1.81%"
"08/28/2019","165.50","165.00","165.50","165.50","211.47K","0.30%"
"08/27/2019","165.00","167.00","167.00","164.50","2.07M","-1.20%"
"08/26/2019","167.00","166.50","167.00","165.00","1.30M","0.30%"
"08/23/2019","166.50","167.00","169.00","165.20","1.21M","-0.30%"
"08/22/2019","167.00","166.00","167.00","167.00","247.18K","0.60%"
"08/21/2019","166.00","166.00","166.00","165.00","998.07K","0.00%"
"08/20/2019","166.00","164.50","166.50","166.00","230.69K","0.91%"
"08/19/2019","164.50","164.00","165.00","164.50","2.55M","0.30%"
"08/16/2019","164.00","162.00","172.00","161.00","3.60M","1.23%"
"08/15/2019","162.00","165.00","162.00","162.00","1.06M","-1.82%"
"08/14/2019","165.00","165.00","165.00","165.00","2.11M","0.00%"
"08/09/2019","165.00","165.00","165.00","165.00","30.99K","0.00%"
"08/08/2019","165.00","165.00","165.00","165.00","50.29K","0.00%"
"08/07/2019","165.00","168.00","168.00","165.00","59.31K","-1.79%"
"08/06/2019","168.00","170.00","169.90","168.00","1.50M","-1.18%"
"08/05/2019","170.00","170.00","170.00","170.00","223.65K","0.00%"
"08/02/2019","170.00","170.00","170.00","167.00","2.05M","0.00%"
"08/01/2019","170.00","170.00","170.00","169.00","2.99M","0.00%"
"07/31/2019","170.00","170.00","170.00","167.00","4.02M","0.00%"
"07/30/2019","170.00","170.00","170.00","170.00","1.07M","0.00%"
"07/29/2019","170.00","170.00","170.00","170.00","581.77K","0.00%"
"07/26/2019","170.00","171.00","170.00","170.00","5.06M","-0.58%"
"07/25/2019","171.00","173.00","171.00","171.00","726.02K","-1.16%"
"07/24/2019","173.00","174.00","173.80","171.00","142.52K","-0.57%"
"07/23/2019","174.00","170.00","174.80","170.00","1.87M","2.35%"
"07/22/2019","170.00","170.00","175.00","168.10","2.17M","0.00%"
"07/19/2019","170.00","170.00","170.00","168.00","3.21M","0.00%"
"07/18/2019","170.00","170.00","170.00","170.00","1.76M","0.00%"
"07/17/2019","170.00","170.50","175.00","170.00","1.86M","-0.29%"
"07/16/2019","170.50","170.00","180.00","170.00","1.31M","0.29%"
"07/15/2019","170.00","173.00","170.00","169.90","1.12M","-1.73%"
"07/12/2019","173.00","173.00","173.00","173.00","294.29K","0.00%"
"07/11/2019","173.00","173.50","174.00","173.00","454.28K","-0.29%"
"07/10/2019","173.50","174.70","173.50","173.50","33.86K","-0.69%"
"07/09/2019","174.70","177.00","177.00","174.00","805.87K","-1.30%"
"07/08/2019","177.00","177.00","177.00","176.00","211.65K","0.00%"
"07/05/2019","177.00","177.00","177.00","177.00","13.90K","0.00%"
"07/04/2019","177.00","177.00","180.90","177.00","966.80K","0.00%"
"07/03/2019","177.00","179.90","179.80","179.50","134.14K","-1.61%"
"07/02/2019","179.90","181.00","181.00","179.90","375.96K","-0.61%"
"07/01/2019","181.00","184.00","181.00","181.00","239.70K","-1.63%"
"06/28/2019","184.00","185.00","184.70","184.00","127.75K","-0.54%"
"06/27/2019","185.00","184.00","185.00","179.00","3.60M","0.54%"
"06/26/2019","184.00","184.00","184.00","184.00","37.84K","0.00%"
"06/25/2019","184.00","184.00","184.00","184.00","60.90K","0.00%"
"06/24/2019","184.00","184.00","184.00","184.00","54.71K","0.00%"
"06/21/2019","184.00","182.00","184.00","182.00","1.91M","1.10%"
"06/20/2019","182.00","182.00","182.00","182.00","2.37M","0.00%"
"06/19/2019","182.00","182.10","182.20","182.00","3.83M","-0.05%"
"06/18/2019","182.10","182.40","182.40","182.10","518.00K","-0.16%"
"06/17/2019","182.40","184.00","182.40","182.40","302.16K","-0.87%"
"06/14/2019","184.00","183.00","184.00","184.00","62.17K","0.55%"
"06/13/2019","183.00","185.00","183.50","183.00","2.11M","-1.08%"
"06/11/2019","185.00","189.00","185.00","185.00","156.99K","-2.12%"
"06/10/2019","189.00","189.00","189.00","189.00","54.30K","0.00%"
"06/07/2019","189.00","189.00","189.00","189.00","19.64K","0.00%"
"06/06/2019","189.00","183.80","189.00","180.00","470.50K","-5.41%"
"06/03/2019","199.80","199.50","199.80","199.30","1.28M","0.15%"
"05/31/2019","199.50","199.80","199.50","199.00","1.24M","-0.15%"
"05/30/2019","199.80","201.60","200.00","199.00","530.02K","-0.89%"
"05/28/2019","201.60","192.00","201.60","194.00","6.59M","5.00%"
"05/27/2019","192.00","200.00","194.00","192.00","61.44K","-4.00%"
"05/24/2019","200.00","205.00","200.00","194.00","7.76M","-2.44%"
"05/23/2019","205.00","203.00","215.00","194.70","4.77M","0.99%"
"05/22/2019","203.00","185.00","203.00","185.00","8.74M","9.73%"
"05/21/2019","185.00","178.00","185.30","178.00","3.41M","3.93%"
"05/20/2019","178.00","176.00","178.00","177.00","252.05K","1.14%"
"05/17/2019","176.00","176.00","176.00","176.00","441.70K","0.00%"
"05/16/2019","176.00","178.00","178.20","176.00","234.07K","-1.12%"
"05/15/2019","178.00","178.50","178.00","178.00","340.73K","-0.28%"
"05/14/2019","178.50","178.50","178.50","178.50","247.05K","0.00%"
"05/13/2019","178.50","179.00","178.50","178.00","207.99K","-0.28%"
"05/10/2019","179.00","179.00","179.00","179.00","569.30K","0.00%"
"05/09/2019","179.00","179.50","179.50","179.00","213.46K","0.00%"
"05/08/2019","179.00","181.00","180.50","179.00","65.98K","-1.10%"
"05/07/2019","181.00","181.00","182.00","181.00","1.02M","0.00%"
"05/06/2019","181.00","180.00","181.00","181.00","75.99K","0.56%"
"05/03/2019","180.00","180.00","180.10","180.00","159.47K","0.00%"
"05/02/2019","180.00","180.00","180.80","179.00","1.04M","0.00%"
"04/30/2019","180.00","186.00","185.50","180.00","1.28M","-3.23%"
"04/29/2019","186.00","186.90","186.90","185.50","1.59M","-0.48%"
"04/26/2019","186.90","188.00","190.00","186.90","761.98K","-0.59%"
"04/25/2019","188.00","189.20","190.00","187.90","495.47K","-0.63%"
"04/24/2019","189.20","191.00","191.00","189.20","113.75K","-0.94%"
"04/23/2019","191.00","189.00","191.00","190.00","1.05M","1.06%"
"04/18/2019","189.00","188.00","190.00","189.00","291.56K","0.53%"
"04/17/2019","188.00","186.00","188.00","187.50","219.58K","1.08%"
"04/16/2019","186.00","186.00","186.00","186.00","1.74M","0.00%"
"04/15/2019","186.00","189.00","189.00","186.00","253.79K","-1.59%"
"04/12/2019","189.00","186.00","189.00","186.00","278.65K","1.61%"
"04/11/2019","186.00","186.00","186.00","186.00","333.08K","0.00%"
"04/10/2019","186.00","185.00","186.00","185.00","1.15M","0.54%"
"04/09/2019","185.00","185.50","185.80","185.00","168.23K","-0.27%"
"04/08/2019","185.50","189.00","189.00","175.00","670.86K","-1.85%"
"04/05/2019","189.00","189.00","189.00","189.00","169.21K","0.00%"
"04/04/2019","189.00","190.00","189.00","189.00","138.88K","-0.53%"
"04/03/2019","190.00","193.00","192.00","190.00","1.16M","-1.55%"
"04/02/2019","193.00","191.00","193.00","193.00","547.04K","1.05%"
"04/01/2019","191.00","191.00","191.00","191.00","1.61M","0.00%"
"03/29/2019","191.00","190.00","195.00","191.00","1.24M","0.53%"
"03/28/2019","190.00","190.00","190.00","190.00","20.42K","0.00%"
"03/27/2019","190.00","190.00","190.00","190.00","94.42K","0.00%"
"03/26/2019","190.00","188.50","190.00","188.50","2.00M","0.80%"
"03/25/2019","188.50","189.70","188.80","188.50","810.88K","-0.63%"
